longitude,latitude,siteID
121.4982234,25.0175647,70
120.3027906,22.9285634,46
121.5993619,23.9362118,63
121.472006,23.76204,63
120.4451,22.534147,51
120.4852313,26.3597826,75
121.2593436,25.0386135,18
120.9218217,24.8394814,24
120.7939026,21.9516783,61
120.122225,23.519451,40
121.4151458,25.0022541,5
120.356752,23.705682,38
118.3019185,24.4576388,77
120.4885986,26.367375,75
119.935789,26.146499,75
121.113627,24.9876581,19
120.5345518,24.1067958,33
120.195445,23.443788,40
121.363468,24.93777,17
121.8127911,24.7199065,65
121.2188075,25.0831684,18
120.0369644,23.0760995,45
120.6836503,24.4171457,27
120.537471,23.673605,37
120.2310396,23.015165,46
120.6485087,24.2584528,29
120.5225569,23.4233469,42
119.6468455,23.5984321,78
120.4003301,23.6263747,39
120.602748,22.79615,47
120.47102,23.6748577,37
120.3093159,22.9259864,46
120.1469833,23.3532322,40
119.5981153,23.6670525,78
120.2072625,22.98487,46
118.3344929,24.4501529,77
119.6687725,23.2563481,78
120.2281972,22.983035,46
121.5393923,25.0624615,12
120.446914,23.464642,42
120.4477732,23.4813926,42
120.66387,24.029016,30
121.260232,25.078426,18
120.759235,24.5652775,26
120.4977036,23.8410181,35
120.462058,23.479971,42
120.838906,21.9472077,61
120.20704,22.982855,46
120.934366,24.013102,72
121.3883834,23.4469459,80
120.6939738,24.2135501,28
120.44996,23.47834,42
120.2075958,22.9830589,46
121.5086167,23.9338083,63
118.3099866,24.4761716,77
120.446062,23.675266,37
120.4655164,23.4578041,42
118.4085095,24.5083148,77
118.414478,24.44169,77
121.5511596,24.9996123,4
120.2828962,23.0813958,44
121.2259863,25.0276516,18
120.3079701,22.686829,54
121.3006883,23.3019967,80
121.5150547,25.0415737,13
120.3576899,22.6920084,49
120.7017085,24.2446609,28
120.4831433,23.46913,42
120.5586929,23.9571217,33
118.4562528,24.4760564,77
118.3368373,24.4696474,77
121.4584313,25.0580805,8
121.5589246,25.0754331,15
120.2733045,22.7529479,48
121.2245286,25.1040861,18
120.988775,23.950833,72
120.5367029,23.4422261,42
120.484317,23.471441,42
121.219095,25.083185,18
120.747892,21.9951773,61
121.2233377,25.0899131,18
121.3240653,23.0198859,80
121.8033171,24.4488295,66
120.462794,23.436519,42
121.5119353,25.119974,11
120.3062976,23.2833353,43
120.2381474,22.7967102,48
120.6755304,24.1213752,30
121.5453771,25.0236633,14
120.3053794,22.6463961,56
121.2486545,25.1075524,18
121.4480032,25.0535944,7
120.9103346,24.8228273,24
121.040542,25.001425,19
121.1748433,25.0868038,18
120.7319923,21.9802357,61
121.5325481,25.0105364,14
121.5376925,25.0197788,14
121.22221,25.05333,18
121.5211058,25.035372,13
120.4784124,23.9867227,35
121.7531472,24.6947929,65
120.5346859,23.8907916,35
120.663627,24.149908,31
120.750829,21.9746085,61
120.3352637,22.8686061,48
121.230104,24.958322,68
121.6023874,23.9739305,63
120.4412538,23.4793382,42
120.2114963,23.0021642,46
121.2471,25.01422,17
121.519735,23.854078,63
120.2092967,23.5034934,40
120.598273,23.29995,42
121.559411,24.981069,4
120.124232,23.268104,43
120.4909873,22.4437954,52
121.254907,25.0775,18
120.9388036,23.9859781,72
120.2071952,22.9828854,46
121.166743,25.0423124,18
120.6656246,24.1568648,31
121.5468228,25.286669,84
120.5061497,23.8794751,35
118.4241018,24.4772782,77
120.6069727,22.6452419,59
121.459252,25.137897,10
118.4134139,24.488341,77
120.3866267,23.3736417,43
120.5989331,24.2077983,29
120.3752251,23.5286334,39
121.5247383,25.0550209,12
121.620959,25.0893531,2
120.2174771,23.4538305,40
121.5022368,25.1368485,11
120.283137,22.681136,54
121.572228,24.005057,63
120.178003,23.0525646,45
121.5491238,24.989499,4
120.2966663,23.0868485,44
120.1927374,22.9855226,46
121.2994993,24.930119,17
120.309004,23.947073,35
121.8082974,24.7046014,65
121.6522121,25.2280424,3
119.506548,23.6156854,78
121.5289883,24.9916917,4
118.43833,24.434351,77
118.3558846,24.4604944,77
120.1475265,23.5112157,40
120.1029598,23.2055203,45
121.5565297,25.0774268,12
120.1837939,22.9590157,46
120.3282473,22.6662261,49
120.452178,24.04626,33
121.549031,25.0710548,12
120.2611398,23.6207928,41
120.543621,22.895286,47
120.4826809,23.4688828,42
120.2330333,23.5342381,40
121.4276087,24.9794597,5
120.485666,23.4674783,42
120.6717092,23.7743683,69
120.4918563,26.3669563,75
119.664188,23.5629336,78
121.2001929,25.0861382,18
120.7881496,23.8002733,69
120.2290833,22.9907778,46
121.5980827,23.8685994,63
120.4484476,23.5833697,39
120.519249,23.396336,42
118.299346,24.398738,77
121.2191319,25.0558928,18
118.3825806,24.4843652,77
121.5491726,25.2795334,84
121.227676,24.245592,72
121.2154315,25.0803754,18
121.5293884,25.0441398,12
120.8570557,23.8081836,69
120.3553271,22.6693709,49
120.254602,23.445331,40
121.4105129,24.6906177,21
120.9757105,23.9658252,72
121.5692943,23.9756313,63
121.6302,25.23447,3
121.4452816,23.7258263,63
120.4254699,23.3632258,42
120.353208,23.706503,38
121.8292594,24.7150047,65
119.919101,26.169722,75
120.1658774,23.5401173,40
120.6923863,23.2558147,42
121.8154299,24.8441405,65
120.4630046,23.7050209,37
120.5574367,23.9551257,33
121.5024778,23.889021,63
120.1396253,23.5146476,40
120.626299,23.718252,69
121.3046497,25.0220083,17
120.4735315,23.3398004,42
121.2295544,25.0890221,18
120.5537939,22.9070524,47
120.958667,24.660124,25
120.5429779,23.7106949,37
120.522895,24.257153,29
120.556845,23.423082,42
120.3822998,23.2643813,43
120.110943,23.172943,45
121.5162398,23.8420476,63
121.609646,23.984824,63
120.2037493,23.1565603,44
121.234883,25.1013523,18
121.8019009,24.4431646,66
120.69279,23.256991,42
121.6780582,24.6653624,65
120.574315,24.2470817,29
121.1557748,25.0272132,18
120.1154244,23.2984201,43
120.4309717,23.39355,42
121.608217,23.9684743,63
120.3791429,22.9489444,46
121.2716804,24.9541203,68
120.836613,21.9391465,61
121.23968,25.01134,18
121.520403,23.8445584,63
120.7843747,23.8288593,69
121.35116,24.76752,21
120.619203,23.226332,42
120.6756923,24.0577505,30
121.8051839,24.7152971,65
120.7189643,24.1098789,30
120.823934,23.267258,80
120.5503433,23.6231733,37
120.9258324,24.8376938,24
121.210295,25.079796,18
121.4050093,24.4676044,66
120.5746624,23.5963752,37
121.1476189,22.7392784,62
120.541762,23.702249,37
120.2118589,23.7299672,41
121.8003281,24.4652156,66
120.49324,26.36384,75
120.6017447,24.2810215,29
121.4664537,25.1264355,10
121.216589,24.086106,72
120.4893491,22.4315695,52
120.3941274,23.4805023,42
121.7957103,24.7656416,65
120.3715753,22.3406785,52
120.183133,23.010131,46
120.7845215,23.8284585,69
120.3506327,22.6527768,50
120.225085,22.827583,48
120.5662451,23.5911885,37
121.4968534,25.039862,13
121.231376,24.958535,68
120.784976,23.828277,69
120.27672,23.206025,44
120.4884758,24.1394058,34
121.6443179,24.6767876,65
120.214776,22.994849,46
120.9601807,23.9859882,72
121.283741,24.893288,21
120.6635204,24.1405679,31
120.555687,23.55078,42
121.4526612,24.9969881,5
120.0988234,23.2109649,45
120.942929,23.9884237,72
118.3036566,24.46801,77
119.9227935,26.1611197,75
120.44153,23.480151,42
121.317415,25.0156335,17
120.6058469,23.93694,36
120.4885519,22.4533989,52
119.9373407,26.1536294,75
120.730968,21.984877,61
121.0456912,24.8173012,24
120.1289427,23.2345947,43
121.0780414,25.009884,19
121.5069759,25.0942077,11
121.5543556,25.0739573,12
120.1360368,23.3505878,40
120.5134217,23.2002195,43
120.6302867,22.6637117,59
121.6125852,23.9852773,63
120.5002767,23.6596248,37
120.2050705,22.9820169,46
120.7306051,21.9786081,61
120.9562594,23.98081,72
120.197444,23.1540802,44
118.2669967,24.4256,77
120.5961026,23.3018762,42
120.7844801,23.828808,69
121.5940302,25.04563,15
121.2281802,24.9516608,68
120.3413372,22.5172893,58
120.28553,23.4646,40
120.1518445,23.5155535,40
121.236111,25.106036,18
120.6725583,24.0058972,36
120.574588,23.5964016,37
120.511674,22.579609,60
121.6294442,23.9933174,63
120.261322,23.620009,41
120.2176809,22.9986146,46
121.2976033,24.9630973,17
120.8429468,22.0181532,61
121.4712767,25.1062794,8
120.192072,23.423011,40
121.537618,24.991922,4
120.2384815,23.8034793,83
120.8839345,24.2151999,28
121.533643,24.9539262,4
121.0619936,24.8885634,22
119.5016743,23.3708277,78
120.2259857,22.9688996,46
120.9923916,23.9787495,72
120.59024,23.43376,42
121.4630587,25.0080793,6
121.5102375,23.9284647,63
121.5535049,22.0250378,61
121.4833236,25.2675112,84
121.5035711,25.1190298,11
121.4855182,25.1164518,11
121.7629766,24.6793716,66
121.3175289,24.9693285,17
120.2915017,22.6768938,54
120.9940195,24.7928046,24
120.682275,22.2152783,61
120.305858,22.921162,46
120.2692076,23.2256862,43
120.7574571,24.0781968,30
121.3291883,24.9949753,17
120.1192831,23.5036859,40
121.53546,24.984784,4
120.7472697,21.9992808,61
120.7847207,23.8272067,69
118.4082926,24.4726808,77
120.4826,23.461768,42
120.5601733,22.6070068,60
121.0081031,24.2029702,72
120.5831721,24.368403,29
118.292735,24.471734,77
120.350983,23.2182266,43
121.463964,25.0996435,8
120.1878521,22.8618403,46
120.4522355,23.4873645,42
121.2208718,25.0589103,18
120.4788744,22.5179287,51
121.2512265,25.0725909,18
121.8128449,24.8383694,65
120.7039122,22.0497398,61
121.5190127,25.0988462,11
120.1454683,23.4584183,40
120.551573,24.3173782,29
120.3331956,22.7455062,53
118.3240843,24.4751424,77
120.217282,22.9759487,46
121.5459018,24.9126494,4
120.6998567,23.9318903,36
120.5063026,23.8796432,35
121.4542215,25.0768704,8
121.6210111,23.9817612,63
120.8678752,24.4256996,27
121.4632022,25.1191951,10
121.5131899,25.0559462,16
120.5122683,23.7839083,37
120.5811203,23.3135543,42
120.5746675,23.5964521,37
120.5602034,24.342832,29
120.2126515,22.8356006,48
120.167994,23.410623,40
120.324386,23.232848,43
121.2117317,25.0865751,18
120.5196485,24.2929205,29
120.540314,23.699685,37
120.2931561,23.8819451,85
120.371567,24.017301,35
120.4670995,22.9029683,47
121.648596,24.7021486,65
120.6473869,22.702306,59
120.264104,23.609258,39
121.1536244,24.0331993,72
121.450047,23.3437508,80
121.4942947,25.1333398,11
121.5402571,25.110796,11
120.5983441,23.2999608,42
120.1350474,23.4887143,40
120.6159246,24.1120796,31
120.3194359,23.9535415,35
120.1612093,23.6014611,41
120.6675947,24.158369,31
121.8090346,24.8378524,65
120.4645622,23.4833882,42
121.5810585,24.998614,4
120.536258,22.602151,60
121.5130538,25.000722,70
121.4958305,25.1069416,11
121.5437785,24.9955897,4
120.3956535,24.0485411,34
121.6373527,25.2291343,3
121.4797243,25.1139743,11
120.2996235,22.6250468,56
120.1554399,23.5321201,40
121.0794402,25.0358148,19
118.3974132,24.454654,77
121.5308261,25.0072315,14
121.2122118,25.0821397,18
120.4421219,22.5268292,51
118.3172554,24.4273754,77
120.6211017,23.72655,69
121.642309,24.132526,63
120.557206,24.325749,29
118.3138836,24.4207352,77
121.492034,25.0604468,67
120.9438263,23.7934632,72
121.5370113,24.9915161,4
121.2508625,25.0683114,18
120.4918156,22.4412566,52
121.7729489,24.4703204,66
119.9166482,26.1534524,75
120.628278,23.303157,42
120.6007321,23.4392075,42
121.735561,24.682128,65
121.543775,24.9866286,4
120.5827215,23.4352695,42
120.4810451,23.7285495,37
120.6690484,23.7465204,69
120.7856353,23.8284128,69
121.805892,24.7216124,65
120.1639302,23.4371858,40
121.3193781,25.0018114,17
120.6166521,22.6465366,59
121.228684,25.0958097,18
118.2419068,24.4280538,77
120.5434513,22.8947972,47
120.451449,23.951606,35
120.8675912,24.7058132,25
120.574689,23.5964503,37
121.219968,25.098167,18
120.321917,23.9512117,35
120.4018639,23.9757132,35
120.4839165,23.6894703,37
120.466077,22.90145,47
121.546739,24.9522713,4
121.5427946,24.9750855,4
120.2231322,22.8180356,48
120.7050048,24.3807549,27
121.531679,25.0246142,14
120.239731,23.571938,39
120.3405983,22.9570545,46
120.4338869,22.6243295,51
119.9799993,25.9621278,75
121.0964745,24.9448465,22
121.80388,24.81403,65
119.94405,26.159438,75
121.6353464,25.229673,3
120.6621015,23.0063374,47
121.2222322,25.0543722,18
118.4319721,24.4438312,77
121.223323,25.086656,18
120.1703102,23.5813068,41
118.298275,24.409141,77
120.7354237,24.1571726,30
121.250992,25.074195,18
121.2148467,24.9094617,68
120.703895,24.4968967,27
121.497957,25.132175,11
120.5486692,23.6613803,37
120.3282201,23.1855173,44
120.48305,23.46711,42
121.511201,25.04775,13
120.315898,23.435871,40
121.2855864,24.8922175,21
120.1248,23.23365,43
120.6881028,23.2812757,42
120.160604,23.50798,40
120.69426,23.2174912,42
120.149231,23.3176661,43
121.210451,25.081406,18
121.4682367,25.1157727,11
119.9717511,25.9598536,75
118.4130218,24.5063798,77
121.559005,23.9767883,63
118.3209448,24.4296314,77
120.2402222,23.8119673,85
120.279895,23.007419,46
121.382693,24.945931,5
121.9512229,24.9798387,1
120.4710798,23.6749068,37
118.4312843,24.4431203,77
120.3720903,23.1973318,44
121.2423018,25.0673819,18
121.3888407,23.5061493,63
120.4422522,22.6693076,59
120.6187151,24.1959441,32
118.3104479,24.4679417,77
121.251107,25.102069,18
121.5180588,25.0541071,16
120.6062074,23.7347185,37
121.219639,25.060941,18
120.260531,23.7811809,83
120.3208065,23.6444927,39
120.2983957,22.6592227,54
119.5408416,23.6392365,78
120.686955,24.176873,31
118.401745,24.471753,77
120.4478166,23.7114576,37
120.930478,23.8483389,72
120.2556032,23.4087116,40
121.389685,23.6068495,63
120.44947,23.799798,38
120.2036798,22.9909604,46
118.4503037,24.4476819,77
120.4881227,26.3675138,75
120.2348042,22.9239903,46
120.5345517,22.8663986,47
120.4676713,23.7043454,37
121.601266,25.087045,2
118.4207182,24.4795164,77
120.625687,23.247165,42
120.5746249,23.5964413,37
120.4721572,23.3397802,42
120.2046749,23.3442309,43
120.2848733,22.7380462,48
120.5560149,22.9098801,47
120.4935982,23.6515579,37
120.2507405,23.7887659,83
121.222554,25.093406,18
121.1182184,25.0081771,19
121.2865921,24.8214962,21
120.9755007,23.9657589,72
120.462706,23.469285,42
121.9300193,25.0287713,1
120.2072847,22.9838886,46
120.706037,24.099724,30
121.023852,24.924072,22
121.4828521,25.0466233,8
121.3796809,24.437723,23
121.0516988,24.9973607,19
120.696412,23.243503,42
120.3088073,22.9277166,46
121.8460822,24.6325063,66
120.612167,24.183068,32
120.4854975,23.4677713,42
120.7227355,22.0377084,61
120.629089,24.1811355,32
121.217761,25.090556,18
120.1637097,23.5696136,40
120.459584,23.484331,42
121.524746,25.1002646,11
120.47107,23.675092,37
121.481367,25.108963,11
120.1982084,23.2576262,43
120.6978822,24.3860524,27
120.5916949,24.0986914,33
121.231474,24.959532,68
120.20663,22.9845854,46
121.2508831,25.1020822,18
118.297739,24.409774,77
121.6907072,24.7388023,65
121.3526248,25.0082746,17
120.5367035,23.9809284,33
120.171744,23.008073,46
119.9742503,25.9587516,75
